datetime,portfolio_value,cash,return
2022-05-17 09:30:00-04:00,80869.11615753174,333.8230285644531,0.01591006777387194
2022-05-18 09:30:00-04:00,79501.98762512207,333.8230285644531,-0.016905446694217896
2022-05-19 09:30:00-04:00,77168.59237670898,333.8230285644531,-0.02935014982789874
2022-05-20 09:30:00-04:00,77336.563331604,333.8230285644531,0.002176675117709026
2022-05-21 09:30:00-04:00,77336.563331604,333.8230285644531,0.0
2022-05-23 09:30:00-04:00,75975.26847076416,333.8230285644531,-0.01760221559112829
2022-05-24 09:30:00-04:00,73415.16720581055,333.8230285644531,-0.0336965083043933
2022-05-25 09:30:00-04:00,72566.37585449219,333.8230285644531,-0.011561525821209062
2022-05-26 09:30:00-04:00,73190.51581573486,333.8230285644531,0.00860095262982652
2022-05-27 09:30:00-04:00,75758.52110290527,333.8230285644531,0.03508658544825183
2022-05-28 09:30:00-04:00,75758.52110290527,333.8230285644531,0.0
2022-05-31 09:30:00-04:00,78019.0976638794,333.8230285644531,0.029839238254182776
2022-06-01 09:30:00-04:00,79291.76579284668,333.8230285644531,0.01631226413884157
2022-06-02 09:30:00-04:00,78780.98146057129,333.8230285644531,-0.006441833236629391
2022-06-03 09:30:00-04:00,80020.67073822021,333.8230285644531,0.015735895322265936
2022-06-04 09:30:00-04:00,80020.67073822021,333.8230285644531,0.0
2022-06-06 09:30:00-04:00,80535.92073822021,333.8230285644531,0.006438961273963706
2022-06-07 09:30:00-04:00,79784.000831604,333.8230285644531,-0.009336453842258896
2022-06-08 09:30:00-04:00,80627.98058319092,333.8230285644531,0.010578308217060517
2022-06-09 09:30:00-04:00,80260.43306732178,333.8230285644531,-0.004558560355978569
2022-06-10 09:30:00-04:00,77814.54177856445,333.8230285644531,-0.030474434229699865
2022-06-11 09:30:00-04:00,77814.54177856445,333.8230285644531,0.0
2022-06-13 09:30:00-04:00,74149.22444152832,333.8230285644531,-0.047103243857253174
2022-06-14 09:30:00-04:00,73767.25260925293,333.8230285644531,-0.005151393492680456
2022-06-15 09:30:00-04:00,75147.77814483643,333.8230285644531,0.018714612334773673
2022-06-16 09:30:00-04:00,74632.52814483643,333.8230285644531,-0.0068564901414241985
2022-06-17 09:30:00-04:00,73523.3705444336,333.8230285644531,-0.014861584190881683
2022-06-18 09:30:00-04:00,73523.3705444336,333.8230285644531,0.0
2022-06-21 09:30:00-04:00,75699.09941864014,333.8230285644531,0.029592344013821492
2022-06-22 09:30:00-04:00,76702.80541229248,333.8230285644531,0.013259153693514047
2022-06-23 09:30:00-04:00,77930.47093200684,333.8230285644531,0.016005483933937192
2022-06-24 09:30:00-04:00,78379.08184814453,333.8230285644531,0.005756553383709173
2022-06-25 09:30:00-04:00,78379.08184814453,333.8230285644531,0.0
2022-06-27 09:30:00-04:00,82042.16635131836,333.8230285644531,0.04673548626495605
2022-06-28 09:30:00-04:00,80266.95860290527,333.8230285644531,-0.02163774833554921
2022-06-29 09:30:00-04:00,77379.8415222168,333.8230285644531,-0.0359689357979982
2022-06-30 09:30:00-04:00,76246.97709655762,333.8230285644531,-0.014640304288215944
2022-07-01 09:30:00-04:00,74761.34064483643,333.8230285644531,-0.019484529200938794
2022-07-02 09:30:00-04:00,74761.34064483643,333.8230285644531,0.0
2022-07-05 09:30:00-04:00,74196.28691864014,333.8230285644531,-0.0075581005011754465
2022-07-06 09:30:00-04:00,78715.02899932861,333.8230285644531,0.060902536614042324
2022-07-07 09:30:00-04:00,80031.32125091553,333.8230285644531,0.016722248194790623
2022-07-08 09:30:00-04:00,81090.67512512207,333.8230285644531,0.013236741036490418
2022-07-09 09:30:00-04:00,81090.67512512207,333.8230285644531,0.0
2022-07-11 09:30:00-04:00,81846.37407684326,333.8230285644531,0.00931918436435697
2022-07-12 09:30:00-04:00,80601.87319946289,333.8230285644531,-0.015205326948411257
2022-07-13 09:30:00-04:00,77716.8159866333,333.8230285644531,-0.03579392262621528
2022-07-14 09:30:00-04:00,76471.28255462646,333.8230285644531,-0.016026562799755673
2022-07-15 09:30:00-04:00,77939.40226745605,333.8230285644531,0.019198314240131298
2022-07-16 09:30:00-04:00,77939.40226745605,333.8230285644531,0.0
2022-07-18 09:30:00-04:00,78267.10470581055,333.8230285644531,0.004204579825105137
2022-07-19 09:30:00-04:00,77092.33533477783,333.8230285644531,-0.0150097461180968
2022-07-20 09:30:00-04:00,78693.04135131836,333.8230285644531,0.020763491073261253
2022-07-21 09:30:00-04:00,79400.65051269531,333.8230285644531,0.00899201694617302
2022-07-22 09:30:00-04:00,77147.29135131836,333.8230285644531,-0.028379605794497387
2022-07-23 09:30:00-04:00,77147.29135131836,333.8230285644531,0.0
2022-07-25 09:30:00-04:00,75134.3811416626,333.8230285644531,-0.026091780727455993
2022-07-26 09:30:00-04:00,74138.23323822021,333.8230285644531,-0.013258216655357646
2022-07-27 09:30:00-04:00,75629.02198028564,333.8230285644531,0.02010823129916295
2022-07-28 09:30:00-04:00,77827.42512512207,333.8230285644531,0.02906824770799621
2022-07-29 09:30:00-04:00,78239.62407684326,333.8230285644531,0.00529632004474645
2022-07-30 09:30:00-04:00,78239.62407684326,333.8230285644531,0.0
2022-08-01 09:30:00-04:00,79702.9321899414,333.8230285644531,0.018702903169127705
2022-08-02 09:30:00-04:00,78947.23323822021,333.8230285644531,-0.009481444797040495
2022-08-03 09:30:00-04:00,80259.40051269531,333.8230285644531,0.016620813936768064
2022-08-04 09:30:00-04:00,81605.92512512207,333.8230285644531,0.016777157614250582
2022-08-05 09:30:00-04:00,80664.73323822021,333.8230285644531,-0.01153337684069844
2022-08-06 09:30:00-04:00,80664.73323822021,333.8230285644531,0.0
2022-08-08 09:30:00-04:00,82169.26491546631,333.8230285644531,0.018651666184810844
2022-08-09 09:30:00-04:00,81392.95156097412,333.8230285644531,-0.00944773395856513
2022-08-10 09:30:00-04:00,82492.15051269531,333.8230285644531,0.013504842011998308
2022-08-11 09:30:00-04:00,84202.78428649902,333.8230285644531,0.020736927855220078
2022-08-12 09:30:00-04:00,83570.7455444336,333.8230285644531,-0.007506150151934676
2022-08-13 09:30:00-04:00,83570.7455444336,333.8230285644531,0.0
2022-08-15 09:30:00-04:00,84292.09239959717,333.8230285644531,0.008631571376613412
2022-08-16 09:30:00-04:00,84367.66281890869,333.8230285644531,0.0008965303524945956
2022-08-17 09:30:00-04:00,83412.73323822021,333.8230285644531,-0.011318668181412028
2022-08-18 09:30:00-04:00,82931.83533477783,333.8230285644531,-0.005765281687497015
2022-08-19 09:30:00-04:00,82684.51491546631,333.8230285644531,-0.0029822132636175835
2022-08-20 09:30:00-04:00,82684.51491546631,333.8230285644531,0.0
2022-08-22 09:30:00-04:00,80094.52198028564,333.8230285644531,-0.03132379669674035
2022-08-23 09:30:00-04:00,78871.66281890869,333.8230285644531,-0.015267700351316749
2022-08-24 09:30:00-04:00,78960.97093200684,333.8230285644531,0.0011323219253434047
2022-08-25 09:30:00-04:00,79441.87407684326,333.8230285644531,0.006090390469622342
2022-08-26 09:30:00-04:00,79895.29135131836,333.8230285644531,0.00570753497124854
2022-08-27 09:30:00-04:00,79895.29135131836,333.8230285644531,0.0
2022-08-29 09:30:00-04:00,76439.6821899414,333.8230285644531,-0.04325172488803908
2022-08-30 09:30:00-04:00,76611.4321899414,333.8230285644531,0.0022468696242512465
2022-08-31 09:30:00-04:00,77023.6311416626,333.8230285644531,0.00538038436220889
2022-09-01 09:30:00-04:00,75354.22093200684,333.8230285644531,-0.0216740003673076
2022-09-02 09:30:00-04:00,76824.40051269531,333.8230285644531,0.01951024856344863
2022-09-03 09:30:00-04:00,76824.40051269531,333.8230285644531,0.0
2022-09-06 09:30:00-04:00,74622.56949615479,333.8230285644531,-0.02866056880166179
2022-09-07 09:30:00-04:00,74364.94449615479,333.8230285644531,-0.003452373748846549
2022-09-08 09:30:00-04:00,75340.48323822021,333.8230285644531,0.013118260877823529
2022-09-09 09:30:00-04:00,75938.17512512207,333.8230285644531,0.007933210157572423
2022-09-10 09:30:00-04:00,75938.17512512207,333.8230285644531,0.0
2022-09-12 09:30:00-04:00,77270.95156097412,333.8230285644531,0.017550809374284437
2022-09-13 09:30:00-04:00,75141.25260925293,333.8230285644531,-0.02756144331988275
2022-09-14 09:30:00-04:00,72771.10470581055,333.8230285644531,-0.03154256578297343
2022-09-15 09:30:00-04:00,72475.69449615479,333.8230285644531,-0.004059443797782225
2022-09-16 09:30:00-04:00,71074.2138671875,333.8230285644531,-0.019337250076874257
2022-09-17 09:30:00-04:00,71074.2138671875,333.8230285644531,0.0
2022-09-19 09:30:00-04:00,70778.80365753174,333.8230285644531,-0.004156362674763825
2022-09-20 09:30:00-04:00,71012.3811416626,333.8230285644531,0.003300105004049536
2022-09-21 09:30:00-04:00,70572.70156097412,333.8230285644531,-0.0061915904469018734
2022-09-22 09:30:00-04:00,68655.97093200684,333.8230285644531,-0.027159660698425236
2022-09-23 09:30:00-04:00,69075.04135131836,333.8230285644531,0.006103918036882039
2022-09-24 09:30:00-04:00,69075.04135131836,333.8230285644531,0.0
2022-09-26 09:30:00-04:00,68078.89344787598,333.8230285644531,-0.014421242230980846
2022-09-27 09:30:00-04:00,68971.9955444336,333.8230285644531,0.013118634151147113
2022-09-28 09:30:00-04:00,67673.56072235107,333.8230285644531,-0.018825536535999388
2022-09-29 09:30:00-04:00,68552.92512512207,333.8230285644531,0.012994209162110248
2022-09-30 09:30:00-04:00,67474.33533477783,333.8230285644531,-0.015733680049036636
2022-10-01 09:30:00-04:00,67474.33533477783,333.8230285644531,0.0
2022-10-03 09:30:00-04:00,67123.9638671875,333.8230285644531,-0.00519266274876129
2022-10-04 09:30:00-04:00,69748.30365753174,333.8230285644531,0.03909691322069109
2022-10-05 09:30:00-04:00,69507.85470581055,333.8230285644531,-0.0034473806402778306
2022-10-06 09:30:00-04:00,70064.32302856445,333.8230285644531,0.00800583365878782
2022-10-07 09:30:00-04:00,69480.37407684326,333.8230285644531,-0.008334469334458916
2022-10-08 09:30:00-04:00,69480.37407684326,333.8230285644531,0.0
2022-10-10 09:30:00-04:00,68930.77198028564,333.8230285644531,-0.007910177569708687
2022-10-11 09:30:00-04:00,67831.57302856445,333.8230285644531,-0.01594641870593827
2022-10-12 09:30:00-04:00,67845.31072235107,333.8230285644531,0.00020252653997632208
2022-10-13 09:30:00-04:00,66237.73323822021,333.8230285644531,-0.023694747168447328
2022-10-14 09:30:00-04:00,69463.19802856445,333.8230285644531,0.048695277339036336
2022-10-15 09:30:00-04:00,69463.19802856445,333.8230285644531,0.0
2022-10-17 09:30:00-04:00,68704.06072235107,333.8230285644531,-0.010928625916434287
2022-10-18 09:30:00-04:00,71740.60470581055,333.8230285644531,0.04419744555901639
2022-10-19 09:30:00-04:00,69514.72093200684,333.8230285644531,-0.031026833171137524
2022-10-20 09:30:00-04:00,69597.16281890869,333.8230285644531,0.0011859629988659748
2022-10-21 09:30:00-04:00,67975.84239959717,333.8230285644531,-0.02329578324234549
2022-10-22 09:30:00-04:00,67975.84239959717,333.8230285644531,0.0
2022-10-24 09:30:00-04:00,70469.65051269531,333.8230285644531,0.036686681989731795
2022-10-25 09:30:00-04:00,71300.92512512207,333.8230285644531,0.011796207393947489
2022-10-26 09:30:00-04:00,66807.94449615479,333.8230285644531,-0.06301433846871973
2022-10-27 09:30:00-04:00,65124.79135131836,333.8230285644531,-0.025193907064949506
2022-10-28 09:30:00-04:00,63901.932189941406,333.8230285644531,-0.018777168202815275
2022-10-29 09:30:00-04:00,63901.932189941406,333.8230285644531,0.0
2022-10-31 09:30:00-04:00,66134.6821899414,333.8230285644531,0.034940258040451644
2022-11-01 09:30:00-04:00,66004.15051269531,333.8230285644531,-0.001973725024809192
2022-11-02 09:30:00-04:00,62788.995544433594,333.8230285644531,-0.04871140592353074
2022-11-03 09:30:00-04:00,59652.8388671875,333.8230285644531,-0.049947552911986715
2022-11-04 09:30:00-04:00,59079.194496154785,333.8230285644531,-0.009616380073878661
2022-11-05 09:30:00-04:00,59079.194496154785,333.8230285644531,0.0
2022-11-07 09:30:00-05:00,59079.194496154785,333.8230285644531,0.0
2022-11-08 09:30:00-05:00,60336.40051269531,333.8230285644531,0.021280012824520744
2022-11-09 09:30:00-05:00,61586.745544433594,333.8230285644531,0.02072289730765764
2022-11-10 09:30:00-05:00,61164.23677062988,333.8230285644531,-0.0068603848128145906
2022-11-11 09:30:00-05:00,63771.40051269531,333.8230285644531,0.04262562372587886
2022-11-12 09:30:00-05:00,65399.59239959717,333.8230285644531,0.025531694047988163
2022-11-14 09:30:00-05:00,65399.59239959717,333.8230285644531,0.0
2022-11-15 09:30:00-05:00,65942.32302856445,333.8230285644531,0.008298685191356459
2022-11-16 09:30:00-05:00,68120.11177062988,333.8230285644531,0.03302566003205665
2022-11-17 09:30:00-05:00,67673.56072235107,333.8230285644531,-0.006555348144207551
2022-11-18 09:30:00-05:00,67096.48323822021,333.8230285644531,-0.008527369891152548
2022-11-19 09:30:00-05:00,68353.69449615479,333.8230285644531,0.018737364422975133
2022-11-21 09:30:00-05:00,68353.69449615479,333.8230285644531,0.0
2022-11-22 09:30:00-05:00,67357.54135131836,333.8230285644531,-0.014573508457431883
2022-11-23 09:30:00-05:00,66395.7455444336,333.8230285644531,-0.014278962497581427
2022-11-24 09:30:00-05:00,67206.40051269531,333.8230285644531,0.012209441457649017
2022-11-25 09:30:00-05:00,67206.40051269531,333.8230285644531,0.0
2022-11-26 09:30:00-05:00,67979.27551269531,333.8230285644531,0.011500020743619555
2022-11-28 09:30:00-05:00,67979.27551269531,333.8230285644531,0.0
2022-11-29 09:30:00-05:00,67110.22093200684,333.8230285644531,-0.012784110659228465
2022-11-30 09:30:00-05:00,66285.82302856445,333.8230285644531,-0.0122842376614678
2022-12-01 09:30:00-05:00,65681.26491546631,333.8230285644531,-0.009120473812893937
2022-12-02 09:30:00-05:00,69995.62407684326,333.8230285644531,0.06568629832159378
2022-12-03 09:30:00-05:00,68601.01491546631,333.8230285644531,-0.019924233547027326
2022-12-05 09:30:00-05:00,68601.01491546631,333.8230285644531,0.0
2022-12-06 09:30:00-05:00,68906.72970581055,333.8230285644531,0.004456417892956255
2022-12-07 09:30:00-05:00,68807.11177062988,333.8230285644531,-0.0014456923961704282
2022-12-08 09:30:00-05:00,66814.81072235107,333.8230285644531,-0.028954871044728492
2022-12-09 09:30:00-05:00,66072.85470581055,333.8230285644531,-0.011104663898902967
2022-12-10 09:30:00-05:00,64843.12407684326,333.8230285644531,-0.018611737519782734
2022-12-12 09:30:00-05:00,64843.12407684326,333.8230285644531,0.0
2022-12-13 09:30:00-05:00,64286.65051269531,333.8230285644531,-0.008581843828013191
2022-12-14 09:30:00-05:00,67707.91281890869,333.8230285644531,0.053218860819910896
2022-12-15 09:30:00-05:00,65969.80365753174,333.8230285644531,-0.025670694738821664
2022-12-16 09:30:00-05:00,64595.80365753174,333.8230285644531,-0.02082771091957203
2022-12-17 09:30:00-05:00,62988.220932006836,333.8230285644531,-0.024886798127752074
2022-12-19 09:30:00-05:00,62988.220932006836,333.8230285644531,0.0
2022-12-20 09:30:00-05:00,62768.3811416626,333.8230285644531,-0.003490173036980182
2022-12-21 09:30:00-05:00,61291.33533477783,333.8230285644531,-0.02353168554006846
2022-12-22 09:30:00-05:00,61978.33533477783,333.8230285644531,0.011208762156144081
2022-12-23 09:30:00-05:00,61428.733238220215,333.8230285644531,-0.008867648567663644
2022-12-24 09:30:00-05:00,60528.76491546631,333.8230285644531,-0.014650608523275821
2022-12-27 09:30:00-05:00,60528.76491546631,333.8230285644531,0.0
2022-12-28 09:30:00-05:00,61689.79135131836,333.8230285644531,0.019181399743965155
2022-12-29 09:30:00-05:00,60446.32302856445,333.8230285644531,-0.020156792485687913
2022-12-30 09:30:00-05:00,60123.432189941406,333.8230285644531,-0.00534177800145863
2022-12-31 09:30:00-05:00,60353.57656097412,333.8230285644531,0.003827864821583038
